Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2021-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
Belarus,BLR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.6186318492629,95.3093129122396,95.2844731347074,94.8614640963644,94.6243203006553,93.0969196201241,92.1683513745182,92.3822256811082,91.2963115022956,92.2441612279814,91.622449702941,91.2303339951224,92.0280213771872,92.190850626206,93.5856552985175,92.6726429250754,92.5839339124781,92.341801762508,93.1867718536784,91.7790718102573,91.9955359666712,91.3924705961574,91.0472704631043,90.6720403103935,92.4403750165292,,,,,,,
Bolivia,BOL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,73.3669986165489,73.5276207663419,73.870583591522,74.9775810018358,76.8650577640783,76.9481810687612,77.5023898727054,78.9210995901934,80.1305661489265,66.1389234676909,64.848393916661,64.4494636719817,60.8016850600562,60.6722423711488,59.6009579232034,56.756958705329,66.1620903045038,64.0065855598116,67.603173782631,67.2030586177613,66.5187139446524,69.2082222547316,68.5796893529861,71.4955690717722,74.2227321363869,76.4940563888847,78.3494072500157,78.7772804208518,78.1339915013492,82.5510885170049,77.1983506392884,80.8602388372084,81.9913361304719,81.6247071695969,83.2741378211675,85.9585275210356,82.0478658632133,82.6045009456111,80.9594174797321,82.320428678723,82.995621325459,83.5255730340785,84.1808992754079,84.1532899868775,,,,,,,
Brazil,BRA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,43.6543158209641,45.3771321563413,49.293931854985,50.8109586276902,52.110199226457,54.1472892065611,54.1220726096429,56.3716066336697,56.3468355816726,54.8013523237092,52.9070367247121,52.5505747203653,49.6534026996811,47.4027320518495,48.2133632004383,50.0081005542549,49.5027093307127,49.9792401656528,49.8330112832151,51.2158302683818,51.9547451080351,52.6843858810857,53.2642499667325,53.2667289506374,54.6082522090682,56.2674339252454,56.681184017131,57.3405081357547,57.2886743851213,58.2320639159772,58.9496897692736,57.1539976067783,54.6413284413391,54.6982242959686,54.2523211637792,53.4228918773252,52.6606402553194,52.5694606110172,51.3185079919958,53.4879028437786,54.5687094244576,56.5488922662768,58.0180822526514,59.1075326389753,,,,,,,
Canada,CAN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,83.1924410253646,83.6548998145593,84.333216189842,85.3444185408212,85.4201311056283,86.2146622466963,85.6656005878623,85.797699429717,85.7581426959485,85.260793354493,84.6622417265424,84.1541542986894,84.0243177777995,82.7933487235959,82.2055043488747,84.0544383044523,83.3043130985559,82.5157958519027,81.2272854645753,81.4294161495702,80.5639830127972,79.5138438623392,79.0665451074599,77.0090614433204,76.8489240654414,75.4065927037209,73.5640182851617,73.7949075636436,74.0229513873681,75.0519513937493,73.6054915608937,72.2903820215833,73.4363630240629,72.5776859158235,71.6982666019181,72.5201814385532,73.2370849547728,74.7361057993359,75.8827561782628,75.6377547258236,76.1025718116541,76.1549534400917,75.1633668641508,76.5470387654659,75.1971356476301,75.745137887563,74.5630719142971,74.7355837888856,75.0760026838519,75.0660005129962,75.3853926921305,74.6917469799152,74.4394791451663,73.1735157237361,73.1928743182183,74.089062024806,,,,,,
Switzerland,CHE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,74.571978736387,74.7840983448752,76.0177339270562,79.562785385876,78.6940742947535,79.5175408310303,80.0415641081863,80.5990038437376,81.8173901493461,82.1412655255981,82.0168628890574,82.8433157293463,80.7706171577333,78.9275779915227,76.4808703766326,75.181509285677,75.6173322620588,75.0313151453774,74.1933668124613,70.5441487951121,68.4005567933177,65.7967037230087,64.3492589272228,65.6001173562961,63.1015214794391,60.7870199103092,61.7801041215778,59.8916612741047,60.1091478006654,58.7592140680744,58.4753573621697,58.673840125113,58.7590814102122,57.536451471089,57.5288630712471,55.902741024427,56.1452706160583,57.2074685237421,56.8882948161333,55.8075872845508,54.3591714442937,56.0190619786169,54.4518528189764,53.7761110954886,53.9655648887586,55.4607823421541,53.8380510126971,51.4909320339345,52.5111951072106,53.2380776830962,51.5535501709518,50.3887790760234,50.9166281732744,52.1055585887724,48.741859877427,50.1682254807986,,,,,,
Chile,CHL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,79.2179111384754,79.0809141369861,78.7512972787674,76.9801463400184,74.331072884188,74.6603824830651,74.3455810558243,73.6766697743246,74.3571351641495,73.9381257265217,73.9947920106777,70.220139626152,68.4368979267073,68.2701863098604,66.8143603370751,66.7051749361403,65.9129898290639,69.3060280093884,73.8084513994048,72.1564768684925,68.0367423550693,66.3560041265594,68.074028004202,69.82379098513,70.0078144077878,72.3916588764254,74.6555642987889,75.5271603580318,77.164219596618,74.511496953145,73.1069712499615,73.200718363679,74.5634411648975,75.1835361760022,74.2447072338637,74.0091485100545,76.0264465018648,75.1842669453794,73.4740266778671,77.6066722281967,76.6791171838768,70.0394421491718,68.6498020919416,73.2505438289352,74.6472122625678,,,,,,
China,CHN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,59.8993427574403,60.8595739758203,61.3246620443714,61.436959485179,64.4358141733754,65.0788589397339,67.4793439025195,69.6372321217815,69.6596060679882,69.0747294923113,68.3812488660607,68.8731857013966,69.6064810089214,71.163906074896,71.5674810575362,72.2246058893174,73.2357105644604,74.2352166827206,74.3173939465768,75.709160650649,74.8319675985941,75.4319836058588,76.4687872871531,77.0450401308995,78.4278583846591,78.9858756104578,78.9351141704471,78.9940358838221,79.4000083961012,79.8413558376096,80.1974022674318,81.202125230752,83.2297577410762,84.7964546509664,85.8727359992899,86.8283422182192,87.4078573323802,87.2240518182102,87.635694692845,88.2551986732039,88.8983629317114,88.4191622067537,88.2374925685652,87.6704307681854,,,,,,,
Cote d'Ivoire,CIV,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,33.2285777133267,34.6001554657735,34.6677913700076,34.9237228856261,35.8368130160403,38.4766222402736,37.8404912048609,39.937900910503,37.1278739020849,34.4260643774903,30.9911821989658,28.3255915858329,25.9179493175177,26.2169070482774,24.9455332092577,30.3833553630095,29.8665979986123,28.3645175187179,27.5891930357614,23.7043504917473,23.3214742172167,27.5982179651252,28.5531693898587,28.2452570806488,25.1500298604533,32.0181531315067,32.1080986462699,30.8269193888098,40.8919780932146,37.130149257688,34.2983971532307,37.8487156284546,32.5014405081501,24.9305732993684,25.3912567218617,21.4491642750928,24.2532852502159,24.6166579573275,22.7178036261412,23.2315074256831,20.8677616437152,24.6801540811143,26.6581215014873,26.4923300237552,,,,,,,
Cameroon,CMR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,9.00709969816543,9.2191296059077,9.37255056556076,9.47207303807143,11.3908234201986,10.4711911019238,14.0681411843503,14.356133119199,15.0394230461742,15.5722860749202,16.5278082891819,17.7706184668035,18.6092333604018,19.1767858378753,20.0140744659039,19.2724769595746,18.8224234613442,19.1695094917407,19.9227754901024,18.7105212965658,17.3885482540665,16.1105436285875,16.6542013076269,16.9045387897296,16.0741944519037,15.6895389797197,16.1544497185581,16.3602692570847,14.6517908996824,16.3072863854111,15.5226580849902,15.8114335343114,16.6458975613321,16.6884124866923,15.3339911600227,17.0421942126996,28.8851582626099,27.6217804739683,30.892904820323,31.1639633691221,29.739592137647,35.272037522636,35.7817563030499,38.3178571912403,,,,,,,
"Congo, Dem. Rep.",COD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,12.2748199450421,12.2541802798359,12.5841641924349,12.4722733650913,12.2479637524512,11.1668511584759,11.374915282484,11.3612440197337,12.6444305910577,10.5160885823475,12.2786978097521,9.73750707108732,12.273035284351,13.704550372385,10.6718765949888,9.45156538910605,10.1922950954367,10.523511900089,8.98642503566632,11.1623527959915,8.77966850679062,7.86601016542721,7.35135232939843,4.7100807534531,5.49319716364039,5.81520792382385,4.76604529907746,4.12598541520805,3.08650448594645,2.03655324693759,1.63973329140502,1.71458508382986,2.01528666053489,2.11264423141953,2.54634961210342,2.67850049396916,2.87375964109889,3.06748618098597,2.74256936215314,3.07821100504897,3.69164732083451,2.87171646967502,4.17663823986824,5.3558141424822,,,,,,,
"Congo, Rep.",COG,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,37.7204436403681,38.4253352774107,37.6515785955438,37.3211257179371,36.8692183623726,41.3273096114897,37.1760239975156,38.2170690236871,36.8706370857739,37.6492076143885,38.1583828328599,39.5423432838685,43.968315255564,40.3845315844804,41.0076139376523,38.4190607099511,37.6892500107909,34.3363956951328,35.0390097592359,34.2554004946087,35.2060367038993,33.0186204764901,32.0962301927247,20.3715502403072,29.6477428223079,22.0341039631448,18.5635468767874,15.8249148976017,16.6838256276543,26.2245869677914,29.3769619954106,24.2569489495484,32.5094984681936,32.2991643420762,33.3097162080344,28.9744325411456,35.1546812323703,35.4980114550868,40.2549047501197,42.0429919004052,36.5905525176879,41.4722903610169,41.6071415646667,40.4806033834923,,,,,,,
Colombia,COL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,63.938178141583,68.049177592941,70.7062760823426,72.3807758925719,66.9982199507526,67.9960900217112,67.99908011361,66.0267494170903,63.9786433077638,66.3336180199031,67.0320516283916,66.7691037875097,67.7744744028988,67.3508896649654,66.487727613767,67.8256132793429,67.7026412188831,67.4781752995146,66.5954312809189,67.3796645736493,68.2212138943422,70.8086771307225,70.361321270283,69.1807473322571,69.5103220656371,69.9040797625358,75.8506781474481,77.2616621371885,73.5290672778214,76.0141392594484,76.676128274349,74.9478565303415,73.97276515168,74.9256405985985,75.922871130917,75.2795821410578,74.4102216684992,74.9778163959633,77.3071269847468,76.9531038680444,75.7184354780395,75.5498801460362,76.7621271757288,76.685692626894,,,,,,,
Costa Rica,CRI,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,58.2839632530665,58.4251342537761,60.9804462402063,59.1986491003256,61.1069852604964,59.440112081215,64.9220297432263,65.5339049350284,64.9063590684454,60.4746630721328,56.1067958367725,54.970785138009,52.9410101713303,52.0795175522536,53.0885579397851,53.3323672766409,54.6952533263829,54.5478743630694,58.3795593601804,58.5136336294803,59.3979720026698,58.7644140811975,58.5704038735286,57.9366515288712,59.284110922214,57.2556549446818,58.9186249374909,63.7287691931444,61.0056897483721,59.0271591155853,57.2119444310877,55.0019531686709,56.5946562635755,47.9928657985015,46.8910278547576,47.7202079228136,49.0638915530209,48.9982241047255,48.0706237184558,47.5159042094903,48.264809793525,47.8848298663367,49.37779479225,49.8802727339625,,,,,,,
Cuba,CUB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,63.4827978786498,65.6915168831225,66.8523435158305,67.7345451626629,67.982648810478,69.5941091253987,69.7539327609776,68.5023378142467,68.7152061462371,70.6492038870944,69.3434985635965,68.9564713306132,71.0288029107909,69.2202971414965,70.1923796157874,69.2615072062416,70.207166606279,68.7574494051621,67.1784992108628,61.6894323721657,59.4754477108631,54.9412598992936,61.616739985304,62.8314745784538,68.8547162374508,66.9560749345155,68.9024361720942,71.6530437475958,70.4788281843889,70.9001632755027,69.7332787030279,72.6293850564265,75.270210542189,75.4388475672112,81.0269063003181,84.232320780289,84.9796214114613,86.9278448941987,87.2658908265617,89.8845921447214,87.5964600433951,87.4644710386276,87.5088346223724,85.5964145599651,,,,,,,
Cyprus,CYP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,98.4464111467403,98.7781287593205,98.8334292473943,99.3084186726958,98.8919088808422,98.7922517672971,98.8910815206826,98.9204253254522,98.9767377322941,99.2763537574206,99.2912754333548,99.3027644959061,99.3547061791907,99.2856541205284,99.2675844969333,99.3526935695191,99.4510310389333,99.5024201003097,99.5218728474148,99.5504398173923,99.6023274610834,99.6497969370623,99.6752479293195,99.2772157681934,97.3660842562747,97.5930946539924,97.5864425725405,97.677292296233,97.6916192591235,97.8604881007199,97.8273938327575,97.7756552510606,97.8101748386258,97.5007966536882,97.4315706565891,97.5068932877896,96.7166461124675,96.1058446007409,95.7814844337477,95.3906538183929,94.8940948336657,94.165524866543,92.9908098356461,92.9062150260328,,,,,,,
Czech Republic,CZE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,99.4207637857082,99.7166939445656,99.7918429827965,99.3197406365885,99.5917607533417,99.7518479294706,,,99.7317027171902,99.6238672228937,99.7240373622727,99.8922458141189,99.8748816096938,99.3200094717247,98.3546077585965,96.5890568821351,94.20421467504,93.8259198530378,93.4050988235912,91.6258468911879,91.7465882980453,90.4787440159465,89.7009840471309,88.4835988430397,89.2630698676591,89.2616392628893,89.5531404215057,88.81523707045,87.9310134311233,89.962835459286,89.0209378258251,86.8719392271477,84.2496042476403,83.6902433837101,83.6751207215882,82.9781730781546,83.0622773413802,81.4233055710291,79.6576977172214,80.559800806804,79.2873391262345,77.20089282697,77.1817694354636,75.2785222475024,77.7345870580784,,,,,,
Germany,DEU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,99.0201589215782,99.0409858371209,99.1926688882831,99.3022069903904,99.3976110201274,99.102309362005,98.8661359020711,98.7711859678227,98.7821979763326,98.638536006211,97.8669903112039,98.0588816459674,97.6536123877263,97.621438933721,97.1826928976729,96.2297600227125,96.3300431349143,95.2001273738814,95.1884250975718,94.8335037549413,94.0920855874122,92.9744555830092,91.9698731565125,91.6533134787598,90.064623422321,87.9251903534994,88.6535708284886,87.905405838256,86.9100948298364,86.4511843360393,86.8378846422216,87.0963647688039,85.9528487218234,86.009309164167,86.0218094231372,85.8109547056758,85.9086975341013,84.6294606624236,84.9224619914077,83.9313716428922,83.6219751354806,83.6050330188045,83.2781567929544,83.1823140879026,82.5660216166658,81.8556762682578,81.2718831767448,81.2719501564706,80.8022517833709,79.9674688538157,79.560350259586,80.3702087567313,80.6252229786616,81.0882680135356,79.7105269369918,78.862551056755,,,,,,
Denmark,DNK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,99.8740469491927,99.1622105774759,99.2578421211771,99.6647824181688,99.4088347217241,98.872625894699,99.6277221075293,99.2359584478681,,,,99.1318225943362,99.1620377276164,98.2245703186891,98.0159945691553,97.4102820208288,97.5290796360073,97.674944955335,96.2150885672092,96.1169683972957,97.1671591958796,92.8037631956097,94.28114564697,92.5705009651751,92.2241461948512,94.9150362647657,94.7566270962993,93.0493606355803,91.8315244832398,88.6132783588364,89.5905186206529,94.0844192736689,90.7248879782048,91.7570149714862,94.6384716257977,92.3630409445,98.5262624585134,94.3666638164267,92.6766256004631,90.892894575195,88.2800504024992,88.2707013007272,87.9899084650889,89.6796771920172,85.4747882362454,82.1873030525818,86.6366222223976,82.0366135499006,80.1313683361241,79.5758042575441,78.2742257090851,74.8222782100362,70.8623706607139,70.2593871097906,67.7045581238811,64.9270894675666,,,,,,
Dominican Republic,DOM,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,,,,,,,,,,,,48.2182766512958,54.350386942482,57.877143106305,58.7321688872298,59.2202362694166,58.1230835043254,59.8419490171389,59.4090407014162,59.717805846689,61.3685554718985,56.2235312955802,52.2841277058961,58.7097352775447,58.1419122527292,67.6528413808907,68.7587938469101,72.3935234983014,75.6127057480383,78.5394354140653,76.4563132187415,76.1783998857393,78.7810705156315,81.0375610384117,83.564930180686,84.9180050447879,85.5677028073425,87.177421756399,85.2617431334985,85.3055738310078,87.1480801652815,87.701295592677,88.2630815860735,85.4950774580325,86.6264888057654,86.4243537365776,85.4024510118215,86.8982745736495,87.1128957327589,84.8724211880225,85.4027414273292,86.4845322538329,84.8224276582625,86.7667115342418,86.5635959798664,,,,,,,
